date_mutation,budget,surface,quartier,adresse_nom_voie
2021-10-22,210000.0,59.0,Section 000BY,AV DU PORT DE PLAISANCE
2021-10-22,170000.0,70.0,Section 000CW,CHE DU PONT DE BOIS
2021-10-22,346000.0,95.0,Section 000CI,AV FRANCOIS CUZIN
2021-10-22,130000.0,81.0,Section 000CE,AV D ORIENT
2021-10-22,426000.0,127.0,Section 000AK,RUE DU DOCTEUR BARROIS
2021-10-22,314950.0,162.0,Section 000CO,RUE MIRABEAU
2021-10-22,125000.0,68.0,Section 000BE,RUE LIEUTENANT THIERRY
2021-10-22,220000.0,72.0,Section 000AN,BD DU FARON
2021-10-22,62500.0,31.0,Section 000CN,RUE DE L HOPITAL
2021-10-22,62500.0,41.0,Section 000DL,RUE CASSINI
2021-10-22,120000.0,27.0,Section 000BX,RUE DES FRERES GAY
2021-10-22,400000.0,576.0,Section 000CN,RUE DES SAVONNIERES
2021-10-22,110000.0,198.0,Section 000CN,RUE DES SAVONNIERES
2021-10-22,90000.0,188.0,Section 000CN,RUE DES SAVONNIERES
2021-10-22,315000.0,105.0,Section 000AR,BD GEORGES RICHARD
2021-10-22,23000.0,0.0,Section 000AH,AV JOSEPH LOUIS ORTOLAN
2021-10-22,25000.0,0.0,Section 000DP,CHE MON PARADIS
2021-10-22,149960.0,48.0,Section 000CY,AV DOCTEUR FONTAN
2021-10-22,355000.0,87.0,Section 000DI,RUE CANROBERT
2021-10-21,75000.0,50.0,Section 000DH,AV GENERAL GOURAUD
2021-10-21,85000.0,65.0,Section 000CW,AV DU 15E CORPS
2021-10-21,493000.0,146.0,Section 000EM,CHE BARTHELEMY TALADOIRE
2021-10-21,275000.0,70.0,Section 000AP,RUE CENTRALE
2021-10-21,66000.0,42.0,Section 000CN,RUE LOUIS JOURDAN
2021-10-21,80500.0,50.0,Section 000CK,RUE PICOT
2021-10-21,26000.0,0.0,Section 000DK,EUROPE
2021-10-21,130500.0,63.0,Section 000CP,AV AMIRAL COLLET
2021-10-21,130000.0,50.0,Section 000AR,PL MARIE CURIE
2021-10-21,105000.0,32.0,Section 000BV,RUE AUFFAN
2021-10-21,780000.0,0.0,Section 000AS,AV COLONEL PICOT
2021-10-21,132000.0,58.0,Section 000CX,RUE FELIX MAYOL
2021-10-21,415550.0,139.0,Section 000DI,AV PIERRE RENAUDEL
2021-10-21,90000.0,22.0,Section 000BY,RUE MARC ET YVONNE BARON
2021-10-21,112000.0,65.0,Section 000CY,RUE SAINT LAURENT
2021-10-21,380000.0,86.0,Section 000ER,AV DES MEUNIERS
2021-10-21,160000.0,68.0,Section 000EW,LES MONIQUES
2021-10-21,169000.0,70.0,Section 000CZ,AV GENERAL GOURAUD
2021-10-21,132500.0,70.0,Section 000DX,AV DES MOULINS
2021-10-21,21000.0,0.0,Section 000DS,BD DELESCLUZE
2021-10-21,160000.0,53.0,Section 000BN,CHE DE LA CALADE
2021-10-21,484500.0,86.0,Section 000DE,RUE LOUIS COTELLE
2021-10-21,206200.0,54.0,Section 000DY,CHE DE LA CHAPELLE NOTRE DAME
2021-10-21,398000.0,75.0,Section 000CM,AV DE LA REPUBLIQUE
2021-10-21,218000.0,59.0,Section 000AS,AV MARCEAU
2021-10-21,95000.0,50.0,Section 000DV,CHE DE RIGOUMEL
2021-10-21,115000.0,42.0,Section 000CY,AV GENERAL NOGUES
2021-10-21,143000.0,68.0,Section 000EW,LES MONIQUES
2021-10-21,133000.0,42.0,Section 000CH,RUE REGIMBAUD
2021-10-21,75000.0,66.0,Section 000CH,BD MARECHAL JOFFRE
2021-10-21,103000.0,69.0,Section 000DR,AV GAI COTEAU
2021-10-20,170000.0,59.0,Section 000AT,RUE ALEXANDRE VOLTA
2021-10-20,7000.0,67.0,Section 000AN,BD DOCTEUR CHARLES BARNIER
2021-10-20,117500.0,44.0,Section 000CP,AV DES DARDANELLES
2021-10-20,30000.0,63.0,Section 000DM,RUE DEJUSSIEU PONTCARRAL
2021-10-20,5000.0,0.0,Section 000AY,CHEM VX CHEMIN DE STE MUSSE
2021-10-20,30000.0,63.0,Section 000DM,RUE DEJUSSIEU PONTCARRAL
2021-10-20,80000.0,27.0,Section 000CK,BD DE TESSE
2021-10-20,65000.0,49.0,Section 000BE,RUE DE TURENNE
2021-10-20,195000.0,54.0,Section 000AR,PL MARIE CURIE
2021-10-19,90000.0,54.0,Section 000CN,RUE LARMODIEU
2021-10-19,250000.0,80.0,Section 000BZ,RUE JEAN PHILIPPE RAMEAU
2021-10-19,95000.0,87.0,Section 000CE,BD MARECHAL JOFFRE
2021-10-19,80000.0,51.0,Section 000AV,RUE DE NICE
2021-10-19,142000.0,57.0,Section 000EW,LES MONIQUES
2021-10-19,136500.0,59.0,Section 000AR,AV VERT COTEAU
2021-10-19,67000.0,52.0,Section 000DK,CITE LAS PLAISANCE
2021-10-19,302000.0,77.0,Section 000DS,TRA RICHARD
2021-10-19,104000.0,77.0,Section 000CX,BD BEAUMARCHAIS
2021-10-19,147000.0,70.0,Section 000AT,AV COLONEL PICOT
2021-10-19,372000.0,81.0,Section 000DS,TRA RICHARD
2021-10-19,250.0,0.0,Section 000AH,RUE ANDRE CHENIER PROLONGEE
2021-10-19,203000.0,0.0,Section 000AV,IMP DES COTTAGES
2021-10-19,138289.0,63.0,Section 000BY,RUE PDT ROBERT SCHUMAN
2021-10-19,330000.0,0.0,Section 000BC,AV JOSEPH GASQUET
2021-10-19,108000.0,77.0,Section 000CX,BD DE PARIS
2021-10-18,235000.0,45.0,Section 000BD,AV MIREILLE
2021-10-18,205000.0,82.0,Section 000BR,RUE GENERAL MICHEL AUDEOUD
2021-10-18,168000.0,68.0,Section 000BY,ALL DU DOCTEUR LAURES
2021-10-18,680000.0,304.0,Section 000CN,RUE DE LA CONSIGNE
2021-10-18,227000.0,108.0,Section 000AT,IMP BAVA
2021-10-18,237000.0,82.0,Section 000CZ,RUE AMABLE MABILY
2021-10-18,249000.0,113.0,Section 000BZ,AV EDOUARD LE BELLEGOU
2021-10-18,369914.0,89.0,Section 000BI,BD JEAN BAPTISTE ABEL
2021-10-18,75000.0,23.0,Section 000BV,BD BAZEILLES
2021-10-18,196400.0,69.0,Section 000DS,TRA RICHARD
2021-10-18,242900.0,55.0,Section 000CI,RUE MARCEL CASTIE
2021-10-18,252000.0,106.0,Section 000CZ,RUE VALES
2021-10-18,197541.0,102.0,Section 000AN,AV EMILE VINCENT
2021-10-15,225000.0,73.0,Section 000AM,BD DU FARON
2021-10-15,189000.0,102.0,Section 000CO,RUE SAUNIER
2021-10-15,181500.0,0.0,Section 000CX,ALL GUIOL
2021-10-15,243000.0,275.0,Section 000CL,RUE VINCENT COURDOUAN
2021-10-15,120000.0,45.0,Section 000DY,AV DES PINS
2021-10-15,25000.0,0.0,Section 000EW,CHE DU FORT ROUGE
2021-10-15,82000.0,34.0,Section 000CM,RUE FRANCIS DE PRESSENCE
2021-10-15,137750.0,53.0,Section 000CI,AV PHILIPPE LEBON
2021-10-15,87000.0,33.0,Section 000CP,RUE COURBET
2021-10-15,355000.0,79.0,Section 000DV,CHE DE RIGOUMEL
2021-10-15,165000.0,72.0,Section 000CY,CHE DE PLAISANCE
2021-10-15,154000.0,48.0,Section 000BR,AV DE LA RESISTANCE
2021-10-15,180000.0,61.0,Section 000AO,AV DE SIBLAS
2021-10-15,139160.0,54.0,Section 000CN,RUE NICOLAS LAUGIER
2021-10-15,970000.0,155.0,Section 000BX,BD GRIGNAN
2021-10-15,102100.0,52.0,Section 000CX,BD BEAUMARCHAIS
2021-10-15,456000.0,98.0,Section 000BC,IMP DE LA BERTHONNIERE
2021-10-15,307000.0,84.0,Section 000BR,LE MEDICIS
2021-10-15,743471.0,153.0,Section 000AM,BD AMIRAL DE GRASSE
2021-10-15,194200.0,79.0,Section 000CY,RUE THIERS
2021-10-15,160000.0,66.0,Section 000AN,IMP BARNIER
2021-10-15,220000.0,184.0,Section 000DH,AV DES MOULINS
2021-10-15,215000.0,71.0,Section 000AM,LES 3 PINS BD DU FARON
2021-10-15,450000.0,269.0,Section 000CK,AV GEORGES CLEMENCEAU
2021-10-15,155500.0,66.0,Section 000EP,RTE DES COMMONI
2021-10-15,169000.0,0.0,Section 000CZ,None
2021-10-15,130000.0,76.0,Section 000CX,RUE FELIX MAYOL
2021-10-15,195000.0,40.0,Section 000DM,CHE DE LA COMMANDERIE
2021-10-15,323000.0,64.0,Section 000DK,AV AUGUSTE AIGUIER
2021-10-14,50000.0,26.0,Section 000CI,AV MARCEL CASTIE
2021-10-14,105000.0,36.0,Section 000CW,AV ARISTIDE BRIAND
2021-10-14,10000.0,0.0,Section 000EI,RUE MARCO DE SAINT HILAIRE
2021-10-14,21000.0,0.0,Section 000AH,AV JOSEPH LOUIS ORTOLAN
2021-10-14,129450.0,64.0,Section 000CY,AV DE L ELYSEE
2021-10-14,320000.0,90.0,Section 000CO,RUE DU DOCTEUR JEAN BERTHOLET
2021-10-14,554834.0,236.0,Section 000DS,CHE MON PARADIS
2021-10-14,221250.0,63.0,Section 000AK,ALT 100
2021-10-14,320000.0,60.0,Section 000AR,IMP GUY FROC
2021-10-14,115000.0,57.0,Section 000CX,RUE FELIX MAYOL
2021-10-14,242500.0,69.0,Section 000BY,AV DU PORT DE PLAISANCE
2021-10-14,555413.94,105.0,Section 000CM,AV DE LA REPUBLIQUE
2021-10-14,107000.0,36.0,Section 000CO,RUE DUMONT D URVILLE
2021-10-14,15000.0,0.0,Section 000CY,IMP JEANNE JUGAN
2021-10-14,59000.0,0.0,Section 000CK,RUE VICTOR CLAPPIER
2021-10-14,108000.0,50.0,Section 000CM,AV DE LA REPUBLIQUE
2021-10-14,222000.0,59.0,Section 000CI,AV FRANCOIS CUZIN
2021-10-14,105000.0,197.0,Section 000CY,AV DU 15E CORPS
2021-10-14,14000.0,0.0,Section 000DV,CHE DE RIGOUMEL
2021-10-14,210000.0,76.0,Section 000AP,RUE ROMAIN
2021-10-14,141712.0,55.0,Section 000DL,QUAI RIVIERE NEUVE
2021-10-14,105000.0,90.0,Section 000DK,BD LOUIS PICON
2021-10-14,162000.0,54.0,Section 000CV,AV ARISTIDE BRIAND
2021-10-14,100000.0,62.0,Section 000DK,BD LOUIS PICON
2021-10-14,161500.0,0.0,Section 000CZ,RUE ETIENNE DOLET
2021-10-14,120000.0,46.0,Section 000AN,AV DE LA VICTOIRE DU 8 5 1945
2021-10-14,38500.0,25.0,Section 000CO,RUE BERTHELOT
2021-10-14,136000.0,36.0,Section 000AX,AV MAX DORMOY
2021-10-14,390000.0,63.0,Section 000AO,IMP DES LAVANDES
2021-10-13,274000.0,0.0,Section 000AV,IMP DES COTTAGES
2021-10-13,281000.0,0.0,Section 000AV,IMP DES COTTAGES
2021-10-13,96000.0,62.0,Section 000CL,PL HUBAC
2021-10-13,125000.0,26.0,Section 000DP,RUE DU DAHOMEY
2021-10-13,152000.0,70.0,Section 000CP,AV GENERAL NOGUES
2021-10-13,295000.0,0.0,Section 000CP,RUE JEAN DE CHAUMONT
2021-10-13,102000.0,65.0,Section 000CX,AV BIR HAKEIM
2021-10-13,110000.0,63.0,Section 000CL,CRS LAFAYETTE
2021-10-13,315000.0,112.0,Section 000DK,RUE PAUL MELLON
2021-10-13,173000.0,46.0,Section 000BV,RUE ERNEST RENAN
2021-10-12,87000.0,35.0,Section 000CP,RUE LEBLOND SAINT HILAIRE
2021-10-12,225550.0,66.0,Section 000BE,RUE DU MONT DES OISEAUX
2021-10-12,171000.0,89.0,Section 000CY,RUE DU ROI RENE
2021-10-12,735000.0,0.0,Section 000BN,AV DE LA RESISTANCE
2021-10-12,11000.0,0.0,Section 000DM,RUE DEJUSSIEU PONTCARRAL
2021-10-12,95000.0,52.0,Section 000BR,RUE REVEREND PERE DE FOUCAULD
2021-10-12,70000.0,34.0,Section 000BE,RUE PIERRE BORIES
2021-10-12,101900.0,22.0,Section 000AR,RUE MEYER
2021-10-12,79000.0,45.0,Section 000CN,PL PUGET
2021-10-12,75000.0,60.0,Section 000CY,RUE LAVIGERIE
2021-10-12,27000.0,28.0,Section 000CN,AV DE LA REPUBLIQUE
2021-10-12,81000.0,32.0,Section 000CK,RUE FRANCOIS FABIE
2021-10-12,169000.0,0.0,Section 000DR,RUE DAVID
2021-10-12,110000.0,110.0,Section 000CN,RUE CHEVALIER PAUL
2021-10-12,140000.0,59.0,Section 000AN,RUE CHEVALIER D ASSAS
2021-10-12,626500.0,130.0,Section 000BN,IMP CORRIOL
2021-10-12,184000.0,57.0,Section 000BC,AV JOSEPH GASQUET
2021-10-12,80000.0,32.0,Section 000CD,RUE VINCENT SCOTTO
2021-10-11,600000.0,165.0,Section 000DI,AV CLOVIS HUGUES
2021-10-11,128000.0,41.0,Section 000DL,BD ALPHAND
2021-10-11,245000.0,110.0,Section 000CN,RUE HOCHE
2021-10-11,50000.0,36.0,Section 000CX,RUE DE LA CHAPELLE
2021-10-11,215000.0,55.0,Section 000ER,TRA DU CINQUIEME MOULIN
2021-10-11,65000.0,54.0,Section 000BR,RUE GENERAL MICHEL AUDEOUD
2021-10-11,13000.0,0.0,Section 000CZ,RUE VALES
2021-10-11,140000.0,52.0,Section 000BV,BD EUGENE PELLETAN
2021-10-11,290000.0,85.0,Section 000AO,AV DE SIBLAS
2021-10-11,155000.0,64.0,Section 000BZ,QUAI MARCEL PAGNOL
2021-10-11,136000.0,53.0,Section 000BY,ALL DU DOCTEUR LAURES
2021-10-11,61000.0,82.0,Section 000DI,AV CLOVIS HUGUES
2021-10-11,400000.0,105.0,Section 000AL,AV VAL FLEURI
2021-10-11,140000.0,90.0,Section 000DK,RUE MAGENTA
2021-10-08,176760.0,73.0,Section 000BE,AV FORBIN
2021-10-08,82000.0,34.0,Section 000CL,RUE FOUGASSIERE
2021-10-08,269500.0,0.0,Section 000BO,CHE DE MONTZEY
2021-10-08,224500.0,0.0,Section 000AS,AV JOSEPH LOUIS ORTOLAN
2021-10-08,129000.0,90.0,Section 000CP,RUE VINCENT ALLEGRE
2021-10-08,15000.0,0.0,Section 000BE,IMP BRUNO
2021-10-08,315000.0,140.0,Section 000CW,CHE DU PONT DE BOIS
2021-10-08,165000.0,48.0,Section 000AN,RUE LIEUTENANT JOSEPH ANDRE
2021-10-08,125000.0,53.0,Section 000BY,ALL DU DOCTEUR LAURES
2021-10-08,173000.0,61.0,Section 000CY,RUE HENRI VIENNE
2021-10-08,92000.0,42.0,Section 000CM,CRS LAFAYETTE
2021-10-08,147853.0,68.0,Section 000CI,RUE LAMARTINE
2021-10-08,215835.0,0.0,Section 000CX,ALL GUIOL
2021-10-08,142000.0,110.0,Section 000DL,RUE EUGENE MANUEL
2021-10-08,318000.0,57.0,Section 000BI,RUE VICTOR THOURON
2021-10-08,193000.0,70.0,Section 000DL,RUE EDOUARD HERRIOT
2021-10-08,15000.0,0.0,Section 000BE,IMP BRUNO
2021-10-08,180000.0,113.0,Section 000DI,RUE CLINCHAMP
2021-10-08,94000.0,38.0,Section 000AN,BD DOCTEUR CHARLES BARNIER
2021-10-08,15000.0,0.0,Section 000AX,RUE DE L'HOPITAL FONT PRE
2021-10-07,312450.0,53.0,Section 000BX,BD EUGENE PELLETAN
2021-10-07,199000.0,53.0,Section 000DT,IMP PEROT
2021-10-07,66540.0,43.0,Section 000CL,RUE F PELLOUTIER
2021-10-07,53000.0,48.0,Section 000CN,RUE DE POMET
2021-10-07,218000.0,94.0,Section 000BE,AV FORBIN
2021-10-07,30000.0,0.0,Section 000BX,RUE DU LT HENRI LACROIX
2021-10-07,205000.0,0.0,Section 000CX,RUE DU JEU DE PAUME
2021-10-07,195000.0,68.0,Section 000BY,ALL DU DOCTEUR LAURES
2021-10-07,190000.0,65.0,Section 000BV,RUE VICTOR GENSOLLEN
2021-10-07,11000.0,0.0,Section 000DM,RUE DEJUSSIEU PONTCARRAL
2021-10-07,4000.0,0.0,Section 000CO,RUE MIRABEAU
2021-10-07,75500.0,30.0,Section 000CX,RUE LIEUTENANT COL BERNARD
2021-10-07,325000.0,74.0,Section 000BW,AV LIEUTAUD
2021-10-07,46000.0,63.0,Section 000DM,RUE DEJUSSIEU PONTCARRAL
2021-10-07,200000.0,58.0,Section 000BD,IMP ABBE EDMOND EUDE
2021-10-07,65000.0,20.0,Section 000CK,RUE VICTOR CLAPPIER
2021-10-07,482000.0,0.0,Section 000EM,AV BELLEVUE
2021-10-07,200000.0,0.0,Section 000CY,RUE SAINT LAURENT
2021-10-07,125000.0,60.0,Section 000CL,RUE PAUL LENDRIN
2021-10-07,1300000.0,0.0,Section 000BK,BD JEAN BAPTISTE ABEL
2021-10-07,280000.0,107.0,Section 000BY,LA TOUR D'IVOIRE
2021-10-07,30000.0,0.0,Section 000BZ,AV FRANKLIN ROOSEVELT
2021-10-07,163035.0,49.0,Section 000BE,RUE WATTEAU
2021-10-07,75000.0,30.0,Section 000CN,RUE CHEVALIER PAUL
2021-10-07,211000.0,0.0,Section 000BK,BD JEAN BAPTISTE ABEL
2021-10-07,320000.0,183.0,Section 000CM,RUE LAMINOIS
2021-10-07,205000.0,82.0,Section 000DK,BD LOUIS PICON
2021-10-06,150000.0,136.0,Section 000AM,IMP DU MAS DES ROCHERS
2021-10-06,69900.0,17.0,Section 000CN,RUE LARMODIEU
2021-10-06,120000.0,80.0,Section 000AV,RUE DE NICE
2021-10-06,87500.0,20.0,Section 000BV,BD SAINTE HELENE
2021-10-06,67200.0,37.0,Section 000CH,IMP REGIMBAUD
2021-10-06,219000.0,89.0,Section 000CN,RUE DES RIAUX
2021-10-06,700000.0,135.0,Section 000BL,AV DE LA RESISTANCE
2021-10-06,367000.0,120.0,Section 000CW,IMP BISKRA
2021-10-06,285000.0,68.0,Section 000BD,IMP DU VX CHEM DE STE MUSSE
2021-10-05,355300.0,69.0,Section 000BD,RUE BAPTISTIN SEMORI
2021-10-05,77340.0,44.0,Section 000CI,AV EMILE BARLA
2021-10-05,108000.0,35.0,Section 000BX,BD DU DOCTEUR CUNEO
2021-10-05,120000.0,50.0,Section 000EP,RTE DES COMMONI
2021-10-05,240000.0,60.0,Section 000AX,ALL DES MAGNOLIAS
2021-10-05,240000.0,78.0,Section 000BT,BD MIRAMAR
2021-10-05,118930.0,57.0,Section 000CL,RUE AUGUSTIN DAUMAS
2021-10-05,663500.0,180.0,Section 000EM,ALL DE CASSIOPEE
2021-10-05,25000.0,0.0,Section 000BZ,AV AMIRAL JAUJARD
2021-10-05,58000.0,26.0,Section 000CN,RUE NICOLAS LAUGIER
2021-10-05,80000.0,81.0,Section 000BZ,AV EDOUARD LE BELLEGOU
2021-10-05,165000.0,80.0,Section 000DL,RUE DU CHEMIN DE FER
2021-10-05,99500.0,48.0,Section 000CW,RUE COLOMB BECHAR
2021-10-05,229000.0,82.0,Section 000DS,CHE DE FORGENTIER
2021-10-05,43000.0,25.0,Section 000CE,BD MARECHAL JOFFRE
2021-10-05,220000.0,0.0,Section 000BZ,AV AMIRAL JAUJARD
2021-10-05,105380.0,44.0,Section 000BY,ALL DU DOCTEUR LAURES
2021-10-05,97000.0,32.0,Section 000AP,IMP GRANDVAL
2021-10-05,252000.0,65.0,Section 000AN,BD DOCTEUR CHARLES BARNIER
2021-10-05,165000.0,65.0,Section 000CD,BD LEON BOURGEOIS
2021-10-05,550000.0,401.0,Section 000CH,BD MARECHAL JOFFRE
2021-10-04,170000.0,48.0,Section 000DT,RUE DES FRERES BONIFAY
2021-10-04,89000.0,35.0,Section 000CN,RUE ANATOLE FRANCE
2021-10-04,288000.0,100.0,Section 000AP,RUE MAL DES LOGIS LORENZI
2021-10-04,300000.0,87.0,Section 000DH,RUE JEAN EUGENE ROUDEN
2021-10-04,150000.0,66.0,Section 000DR,AV DE BOURGOGNE
2021-10-04,152000.0,110.0,Section 000CI,AV COLONEL FABIEN
2021-10-04,218880.0,76.0,Section 000EP,RTE DES COMMONI
2021-10-04,210000.0,81.0,Section 000AY,CHEM VX CHEMIN DE STE MUSSE
2021-10-04,384000.0,140.0,Section 000AR,RUE VICTOR ESCLANGON
2021-10-04,81400.0,42.0,Section 000CE,AV AMIRAL DAVELUY
2021-10-04,273000.0,0.0,Section 000AV,IMP DES COTTAGES
2021-10-04,210000.0,104.0,Section 000BZ,AV FRANKLIN ROOSEVELT
2021-10-04,206010.0,48.0,Section 000BI,RUE VICTOR THOURON
2021-10-04,393000.0,69.0,Section 000BS,RUE DE LA BRISE
2021-10-04,83000.0,58.0,Section 000BE,BD DE LA ROSERAIE
2021-10-04,168300.0,0.0,Section 000AV,AV COLONEL PICOT
2021-10-04,355000.0,110.0,Section 000DM,RUE EDOUARD HERRIOT
2021-10-04,172500.0,72.0,Section 000CO,RUE JEAN JAURES
2021-10-01,97650.0,36.0,Section 000CN,PL AMIRAL SENES
2021-10-01,161000.0,0.0,Section 000DR,RUE DAVID
2021-10-01,186000.0,78.0,Section 000CY,RUE THIERS
2021-10-01,108900.0,43.0,Section 000CM,CRS LAFAYETTE
2021-10-01,200000.0,68.0,Section 000AZ,CHEM VX CHEMIN DE STE MUSSE
2021-10-01,101000.0,92.0,Section 000DN,AV ARISTIDE BRIAND
2021-10-01,144000.0,65.0,Section 000CD,RUE EMILE OLLIVIER
2021-10-01,19000.0,0.0,Section 000AT,RUE ALEXANDRE VOLTA
2021-10-01,151300.0,66.0,Section 000DL,RUE CASSINI
2021-10-01,65000.0,26.0,Section 000CV,QUAI MARMORA
2021-10-01,7800.0,0.0,Section 000BR,RUE AMIRAL NOMY
2021-10-01,71700.0,23.0,Section 000CD,BD LEON BOURGEOIS
2021-10-01,15000.0,209.0,Section 000CZ,AV GENERAL GOURAUD
2021-10-01,70000.0,26.0,Section 000CI,AV MARCEL CASTIE
2021-10-01,458500.0,100.0,Section 000BD,RUE DES PLATANES
2021-10-01,443898.0,110.0,Section 000BX,BD GRIGNAN
2021-10-01,107000.0,70.0,Section 000AX,AV FORBIN
2021-10-01,185000.0,55.0,Section 000CY,CHE DE PLAISANCE
2021-10-01,169500.0,60.0,Section 000CK,RUE GIMELLI
2021-10-01,6773120.0,0.0,Section 000CY,RUE D ENTREVIGNES
2021-10-01,190000.0,0.0,Section 000CY,RUE D ENTREVIGNES
2021-10-01,162000.0,56.0,Section 000DL,QUAI RIVIERE NEUVE
2021-10-01,141000.0,57.0,Section 000CI,RUE DRAGON
2021-10-01,155000.0,95.0,Section 000CY,RUE VICTOR REYMONENQ
2021-10-01,145000.0,67.0,Section 000CW,AV LEON JOUHAUX
2021-10-01,155500.0,62.0,Section 000CP,AV JEAN MOULIN
2021-10-01,257500.0,67.0,Section 000CO,RUE PEIRESC
2021-09-30,316400.0,82.0,Section 000CK,RUE D ANTRECHAUS
2021-09-30,156000.0,51.0,Section 000BV,RUE JOSEPHINE
2021-09-30,176000.0,64.0,Section 000AV,AV COLONEL PICOT
2021-09-30,17500.0,0.0,Section 000BO,CHE DE MONTZEY
2021-09-30,33000.0,152.0,Section 000CL,RUE BAUDIN
2021-09-30,115000.0,55.0,Section 000BE,RUE DE TURENNE
2021-09-30,185000.0,90.0,Section 000CO,RUE PEIRESC
2021-09-30,369500.0,0.0,Section 000EW,COR EMILE FABRE
2021-09-30,260100.0,66.0,Section 000DT,RUE JULES CESAR
2021-09-30,315150.0,82.0,Section 000DX,AV DES MOULINS
2021-09-30,770000.0,490.0,Section 000AT,AV JOSEPH LOUIS ORTOLAN
2021-09-30,196000.0,58.0,Section 000CW,BD GENERAL BROSSET
2021-09-30,199000.0,86.0,Section 000CO,PL ALBERT 1ER
2021-09-30,60000.0,26.0,Section 000CL,RUE JEAN AICARD
2021-09-30,20000.0,0.0,Section 000BP,AV DE LA RESISTANCE
2021-09-30,25000.0,0.0,Section 000DR,CHE DES BONNES HERBES
2021-09-30,105000.0,61.0,Section 000CW,BD BARTHELEMY
2021-09-30,85000.0,40.0,Section 000CW,CHE DU PONT DE BOIS
2021-09-30,186500.0,0.0,Section 000CX,ALL GUIOL
2021-09-30,20000.0,0.0,Section 000BP,AV FRANCOIS NARDI
2021-09-30,102500.0,46.0,Section 000CO,RUE GIMELLI
2021-09-30,119000.0,31.0,Section 000BX,RUE DENIS LITARDI
2021-09-30,20000.0,0.0,Section 000DX,AV DES MOULINS
2021-09-30,190000.0,0.0,Section 000CX,ALL GUIOL
2021-09-30,125000.0,55.0,Section 000CW,AV DU 15E CORPS
2021-09-30,209000.0,59.0,Section 000CW,AV DES FUSILIERS MARINS
2021-09-30,58000.0,24.0,Section 000CI,AV MARCEL CASTIE
2021-09-30,127500.0,0.0,Section 000AP,BD DE LA DEMOCRATIE
2021-09-30,265000.0,67.0,Section 000BP,CHE DE GRATTE SEMELLE
2021-09-30,500000.0,305.0,Section 000CD,AV FRANCOIS CUZIN
2021-09-29,82000.0,28.0,Section 000CP,RUE JEAN JAURES
2021-09-29,450000.0,104.0,Section 000AM,BD AMIRAL DE GRASSE
2021-09-29,466100.0,188.0,Section 000AD,CHE DE TERRE ROUGE
2021-09-29,160000.0,60.0,Section 000DT,RUE GROIGNARD
2021-09-29,360000.0,166.0,Section 000DS,IMP DES COLOMBES
2021-09-29,406500.0,87.0,Section 000BX,RUE ESCALON
2021-09-29,120000.0,77.0,Section 000CD,RUE EMILE OLLIVIER
2021-09-28,315000.0,76.0,Section 000AZ,CHEM VX CHEMIN DE STE MUSSE
2021-09-28,160000.0,60.0,Section 000AT,RUE ALEXANDRE VOLTA
2021-09-28,100000.0,99.0,Section 000BC,BD ENSEIGNE DE VAISSEAU GUES
2021-09-28,288000.0,65.0,Section 000AT,IMP ROSINE
2021-09-28,15000.0,0.0,Section 000AS,BD VILLARS
2021-09-28,62000.0,37.0,Section 000CN,RUE DES RIAUX
2021-09-28,330000.0,68.0,Section 000DP,ALL DU PROFESSEUR PINARD
2021-09-28,72000.0,38.0,Section 000CY,RUE HENRI VIENNE
2021-09-28,56000.0,36.0,Section 000CX,BD DOCTEUR FRANCOIS FENELON
2021-09-28,338000.0,80.0,Section 000CO,RUE GIMELLI
2021-09-28,543106.0,85.0,Section 000BV,BD GRIGNAN
2021-09-28,55000.0,30.0,Section 000BP,AV FRANCOIS NARDI
2021-09-28,294500.0,0.0,Section 000AS,AV JOSEPH LOUIS ORTOLAN
2021-09-28,119760.0,0.0,Section 000CO,CITE MONTETY
2021-09-28,105000.0,71.0,Section 000CY,AV DOCTEUR FONTAN
2021-09-28,105000.0,42.0,Section 000BX,RUE PAUL MARCHELLI
2021-09-28,59000.0,26.0,Section 000BP,AV GENERAL PRUNEAU
2021-09-28,2500.0,0.0,Section 000AE,DARBOUSSEDES
2021-09-28,110000.0,97.0,Section 000BP,CHE DE LA BARRE
2021-09-28,127155.0,37.0,Section 000BV,BD EUGENE PELLETAN
2021-09-28,410000.0,94.0,Section 000DT,IMP FRERES BONIFAY
2021-09-28,119760.0,0.0,Section 000CO,CITE MONTETY
2021-09-28,105000.0,44.0,Section 000CY,RUE ANTOINE BONNET
2021-09-28,165000.0,54.0,Section 000BD,IMP ABBE EDMOND EUDE
2021-09-28,94000.0,46.0,Section 000CI,RUE DANTON
2021-09-28,930000.0,244.0,Section 000AE,COR MARIUS ESCARTEFIGUE
2021-09-28,136000.0,102.0,Section 000BV,RUE PAUL MARCHELLI
2021-09-27,168000.0,30.0,Section 000BV,RUE SAINTE CHRISTINE
2021-09-27,25000.0,0.0,Section 000CY,RUE JEAN MALLARD
2021-09-27,190000.0,81.0,Section 000BZ,AV EDOUARD LE BELLEGOU
2021-09-27,23000.0,0.0,Section 000CD,BD DU 11 NOVEMBRE 1918
2021-09-27,390000.0,163.0,Section 000CN,RUE DOCTEUR CAMILLE AUBAN
2021-09-27,110000.0,52.0,Section 000CN,RUE NICOLAS LAUGIER
2021-09-27,140000.0,65.0,Section 000CK,AV COLBERT
