date_mutation,annee,mois,type_bien,prix_vente,surface_m2,prix_m2,quartier,adresse
2021-06-24,2021,2021-06,Appartement (T3-T4),284000.0,100.0,2840.0,La Garde,Rue Lefebvre De Cerisy
2021-06-24,2021,2021-06,Grande surface / Maison,415000.0,125.0,3320.0,Sect. DV,Rue Louis Jouvet
2021-06-24,2021,2021-06,Grande surface / Maison,385000.0,150.0,2567.0,Le Mourillon,Che De La Barre
2021-06-24,2021,2021-06,Appartement (T3-T4),158000.0,70.0,2257.0,La Rode,Imp Beaulieu
2021-06-24,2021,2021-06,Appartement (T3-T4),338775.0,96.0,3529.0,La Chapelle,Av Francois Cuzin
2021-06-23,2021,2021-06,Appartement (T2-T3),58000.0,32.0,1812.0,Bon Rencontre,Rue Francis De Pressence
2021-06-23,2021,2021-06,Appartement (T2-T3),131500.0,51.0,2578.0,Valbertrand,Av Franklin Roosevelt
2021-06-23,2021,2021-06,Studio,49500.0,18.0,2750.0,La Chapelle,Bd Edgar Amigas
2021-06-23,2021,2021-06,Appartement (T3-T4),95000.0,84.0,1131.0,Saint-Antoine,Rue Peiresc
2021-06-23,2021,2021-06,Appartement (T3-T4),108000.0,69.0,1565.0,La Chapelle,Rue Danton
2021-06-23,2021,2021-06,Appartement (T2-T3),152000.0,60.0,2533.0,Saint-Roch,Imp Grandval
2021-06-23,2021,2021-06,Studio,110000.0,28.0,3929.0,Le Mourillon,Bd Lagane
2021-06-23,2021,2021-06,Appartement (T3-T4),180000.0,74.0,2432.0,Pont du Las,Av De La Resistance
2021-06-23,2021,2021-06,Appartement (T3-T4),730000.0,108.0,6759.0,Brunet,Imp Des Loriots
2021-06-23,2021,2021-06,Appartement (T2-T3),121500.0,60.0,2025.0,Saint-Antoine,Rue Gimelli
2021-06-23,2021,2021-06,Appartement (T3-T4),213000.0,102.0,2088.0,Pont du Las,Che De La Barre
2021-06-23,2021,2021-06,Appartement (T3-T4),156000.0,77.0,2026.0,Sect. DP,Rue D Alexandrie
2021-06-23,2021,2021-06,Appartement (T2-T3),115000.0,35.0,3286.0,Saint-Roch,Bd General Brosset
2021-06-23,2021,2021-06,Appartement (T2-T3),295000.0,59.0,5000.0,Saint-Roch,Av Ernest Nogre
2021-06-23,2021,2021-06,Appartement (T3-T4),90000.0,66.0,1364.0,Saint-Roch,Av Marechal Bugeaud
2021-06-23,2021,2021-06,Appartement (T3-T4),440300.0,87.0,5061.0,Cap Brun,Bd Jean Baptiste Abel
2021-06-23,2021,2021-06,Appartement (T2-T3),158000.0,57.0,2772.0,Brunet,Rue Reverend Pere De Foucauld
2021-06-23,2021,2021-06,Appartement (T2-T3),136000.0,44.0,3091.0,Pont du Las,Av Marceau
2021-06-22,2021,2021-06,Appartement (T3-T4),164000.0,68.0,2412.0,Le Mourillon,Rue Lieutenant Thierry
2021-06-22,2021,2021-06,Appartement (T2-T3),112000.0,47.0,2383.0,Sainte-Musse,Rue Castillon
2021-06-22,2021,2021-06,Appartement (T3-T4),125000.0,75.0,1667.0,Valbertrand,Rue Picot
2021-06-22,2021,2021-06,Appartement (T3-T4),165000.0,76.0,2171.0,La Garde,Bd Louis Picon
2021-06-22,2021,2021-06,Appartement (T2-T3),79000.0,39.0,2026.0,Bon Rencontre,Rue Augustin Daumas
2021-06-22,2021,2021-06,Appartement (T3-T4),320000.0,66.0,4848.0,Saint-Jean du Var,Av De La Resistance
2021-06-22,2021,2021-06,Appartement (T3-T4),148000.0,68.0,2176.0,Haute-ville,Rue Thiers
2021-06-22,2021,2021-06,Appartement (T2-T3),241000.0,39.0,6179.0,Saint-Roch,Rue Docteur Jouany
2021-06-22,2021,2021-06,Appartement (T3-T4),200000.0,90.0,2222.0,Saint-Antoine,Rue Peiresc
2021-06-22,2021,2021-06,Appartement (T3-T4),130000.0,70.0,1857.0,Bon Rencontre,Rue Albert
2021-06-22,2021,2021-06,Appartement (T3-T4),311500.0,85.0,3665.0,Le Pradet,Che Du Fort Rouge
2021-06-22,2021,2021-06,Appartement (T2-T3),529980.0,64.0,8281.0,Pont du Las,Bd Pierre Curie
2021-06-22,2021,2021-06,Studio,61000.0,20.0,3050.0,Le Mourillon,Rue Pierre Bories
2021-06-22,2021,2021-06,Appartement (T2-T3),77000.0,50.0,1540.0,Haute-ville,Rue Audibert Esclangon
2021-06-22,2021,2021-06,Appartement (T2-T3),75000.0,35.0,2143.0,Pont du Las,Rue De L Institut
2021-06-22,2021,2021-06,Appartement (T2-T3),85000.0,43.0,1977.0,Saint-Roch,Av Du 15E Corps
2021-06-22,2021,2021-06,Appartement (T2-T3),142500.0,57.0,2500.0,Pont du Las,Av Francois Nardi
2021-06-22,2021,2021-06,Appartement (T2-T3),177000.0,64.0,2766.0,La Garde,Bd Delescluze
2021-06-22,2021,2021-06,Bien exceptionnel,146000.0,224.0,652.0,Haute-ville,Rue Sainte Elisabeth
2021-06-22,2021,2021-06,Grande surface / Maison,270000.0,120.0,2250.0,Sect. EP,Che Du Fontainier
2021-06-22,2021,2021-06,Studio,77310.0,15.0,5154.0,Saint-Antoine,Rue Dumont D Urville
2021-06-22,2021,2021-06,Appartement (T3-T4),125000.0,68.0,1838.0,Saint-Roch,Rue D Espagne
2021-06-22,2021,2021-06,Appartement (T2-T3),175000.0,54.0,3241.0,La Serinette,Av Du Port De Plaisance
2021-06-21,2021,2021-06,Appartement (T2-T3),90000.0,58.0,1552.0,Saint-Roch,Che Sachs
2021-06-21,2021,2021-06,Appartement (T3-T4),198000.0,82.0,2415.0,Saint-Antoine,Rue Jean Jaures
2021-06-21,2021,2021-06,Appartement (T3-T4),616500.0,77.0,8006.0,Beaulieu,Rue Diane
2021-06-21,2021,2021-06,Appartement (T3-T4),278000.0,66.0,4212.0,La Garde,Av Auguste Aiguier
2021-06-21,2021,2021-06,Appartement (T2-T3),136000.0,61.0,2230.0,La Garde,Rue Amiral Charner
2021-06-21,2021,2021-06,Bien exceptionnel,670000.0,234.0,2863.0,Haute-ville,Che Des Carrieres Donamorte
2021-06-21,2021,2021-06,Appartement (T2-T3),152700.0,55.0,2776.0,Saint-Antoine,Bd Docteur Charles Barnier
2021-06-21,2021,2021-06,Appartement (T3-T4),271950.0,72.0,3777.0,Saint-Roch,Av De La Victoire Du 8 5 1945
2021-06-21,2021,2021-06,Appartement (T2-T3),37000.0,60.0,617.0,Haute-ville,Av Du Las
2021-06-21,2021,2021-06,Appartement (T2-T3),260000.0,31.0,8387.0,Pont du Las,Imp Bava
2021-06-21,2021,2021-06,Appartement (T2-T3),75000.0,55.0,1364.0,La Chapelle,Bd Marechal Joffre
2021-06-21,2021,2021-06,Appartement (T3-T4),285000.0,68.0,4191.0,Brunet,Bd De La Martille
2021-06-21,2021,2021-06,Appartement (T3-T4),351000.0,83.0,4229.0,Brunet,Av De La Resistance
2021-06-21,2021,2021-06,Appartement (T2-T3),99000.0,56.0,1768.0,Saint-Antoine,Rue Du Docteur Jean Bertholet
2021-06-21,2021,2021-06,Appartement (T2-T3),125000.0,60.0,2083.0,Haute-ville,Rue Jeanne D Arc
2021-06-19,2021,2021-06,Appartement (T3-T4),147000.0,66.0,2227.0,Haute-ville,Che De Plaisance
2021-06-18,2021,2021-06,Appartement (T2-T3),80000.0,33.0,2424.0,Porte d'Italie,Rue Lulli
2021-06-18,2021,2021-06,Appartement (T3-T4),129000.0,67.0,1925.0,Saint-Roch,Av Leon Jouhaux
2021-06-18,2021,2021-06,Appartement (T2-T3),119000.0,42.0,2833.0,Haute-ville,Av De Claret
2021-06-18,2021,2021-06,Appartement (T3-T4),135000.0,77.0,1753.0,Aguillon,Chem Vx Chemin De Ste Musse
2021-06-18,2021,2021-06,Appartement (T2-T3),270000.0,40.0,6750.0,Pont du Las,Imp De La Redoute
2021-06-18,2021,2021-06,Appartement (T2-T3),366600.0,45.0,8147.0,Brunet,Av Marechal Maunoury
2021-06-18,2021,2021-06,Appartement (T3-T4),245000.0,81.0,3025.0,Saint-Roch,Rue Fraize
2021-06-18,2021,2021-06,Appartement (T2-T3),105000.0,35.0,3000.0,Haute-ville,Rue Amable Mabily
2021-06-18,2021,2021-06,Appartement (T2-T3),120000.0,58.0,2069.0,Saint-Roch,Av Marechal Bugeaud
2021-06-18,2021,2021-06,Appartement (T3-T4),181200.0,65.0,2788.0,Pont du Las,Pl Marie Curie
2021-06-18,2021,2021-06,Grande surface / Maison,400000.0,123.0,3252.0,La Serinette,Rue Des Freres Gay
2021-06-18,2021,2021-06,Appartement (T2-T3),20000.0,36.0,556.0,Haute-ville,Rue Michel De Bourges
2021-06-18,2021,2021-06,Appartement (T3-T4),184183.95,81.0,2274.0,Pont du Las,Av Bellaud De La Bellaudiere
2021-06-18,2021,2021-06,Appartement (T2-T3),93000.0,45.0,2067.0,Saint-Roch,Bd Docteur Francois Fenelon
2021-06-18,2021,2021-06,Studio,72000.0,26.0,2769.0,Porte d'Italie,Rue Henri Poincare
2021-06-17,2021,2021-06,Appartement (T2-T3),80000.0,47.0,1702.0,Bon Rencontre,Rue De Pomet
2021-06-17,2021,2021-06,Appartement (T3-T4),125000.0,65.0,1923.0,Saint-Roch,Bd Barthelemy
2021-06-17,2021,2021-06,Studio,68920.0,20.0,3446.0,Saint-Antoine,Rue Anatole France
2021-06-17,2021,2021-06,Appartement (T2-T3),107000.0,53.0,2019.0,Brunet,Rue Pilote Pierre Reboul
2021-06-17,2021,2021-06,Appartement (T2-T3),115000.0,58.0,1983.0,Haute-ville,Rue Docteur Perrimond
2021-06-17,2021,2021-06,Appartement (T2-T3),100000.0,53.0,1887.0,La Serinette,All Du Docteur Laures
2021-06-17,2021,2021-06,Appartement (T3-T4),185000.0,67.0,2761.0,Saint-Roch,Rue Romain
2021-06-17,2021,2021-06,Appartement (T2-T3),118000.0,59.0,2000.0,Sect. DS,Che De Forgentier
2021-06-17,2021,2021-06,Appartement (T3-T4),153000.0,88.0,1739.0,Brunet,Le Lamartine
2021-06-17,2021,2021-06,Appartement (T2-T3),60000.0,35.0,1714.0,Bon Rencontre,Rue Augustin Daumas
2021-06-17,2021,2021-06,Appartement (T2-T3),98160.0,40.0,2454.0,Bon Rencontre,Rue De L Etoile
2021-06-17,2021,2021-06,Appartement (T2-T3),82200.0,49.0,1678.0,Saint-Antoine,Bd De Strasbourg
2021-06-17,2021,2021-06,Appartement (T3-T4),105000.0,68.0,1544.0,Valbertrand,Rue Gimelli
2021-06-17,2021,2021-06,Appartement (T2-T3),192410.0,60.0,3207.0,Beaulieu,Che De Montzey
2021-06-16,2021,2021-06,Studio,85000.0,27.0,3148.0,Saint-Antoine,Rue Saunier
2021-06-16,2021,2021-06,Grande surface / Maison,385000.0,154.0,2500.0,Saint-Antoine,Rue Gimelli
2021-06-16,2021,2021-06,Appartement (T3-T4),220000.0,100.0,2200.0,Sect. DV,Imp De La Jonquiere
2021-06-16,2021,2021-06,Appartement (T3-T4),175000.0,66.0,2652.0,La Garde,Bd De L Escaillon
2021-06-16,2021,2021-06,Appartement (T2-T3),104000.0,45.0,2311.0,Saint-Antoine,Av Lazare Carnot
2021-06-16,2021,2021-06,Appartement (T3-T4),530900.0,116.0,4577.0,Sect. EM,Che De La Majourane
2021-06-16,2021,2021-06,Appartement (T3-T4),145000.0,65.0,2231.0,Saint-Roch,Bd Beaumarchais
2021-06-16,2021,2021-06,Appartement (T2-T3),145000.0,50.0,2900.0,Le Mourillon,Av Forbin
2021-06-16,2021,2021-06,Appartement (T3-T4),184900.0,72.0,2568.0,Haute-ville,Cite Epargne Les Dahlias
2021-06-16,2021,2021-06,Appartement (T3-T4),170000.0,88.0,1932.0,Saint-Roch,Av Aristide Briand
2021-06-16,2021,2021-06,Appartement (T2-T3),157000.0,40.0,3925.0,Saint-Roch,Rue Sandraly
2021-06-16,2021,2021-06,Appartement (T2-T3),96000.0,48.0,2000.0,Saint-Roch,Av Aristide Briand
2021-06-16,2021,2021-06,Appartement (T3-T4),222000.0,99.0,2242.0,Sainte-Musse,Bd Du Docteur Cuneo
2021-06-16,2021,2021-06,Appartement (T3-T4),181200.0,68.0,2665.0,Aguillon,Bd Des Armaris
2021-06-15,2021,2021-06,Appartement (T3-T4),129000.0,70.0,1843.0,Haute-ville,Rue Bossuet
2021-06-15,2021,2021-06,Appartement (T3-T4),235000.0,98.0,2398.0,Aguillon,Bd Des Armaris
2021-06-15,2021,2021-06,Appartement (T2-T3),78000.0,43.0,1814.0,La Garde,Av Pierre Renaudel
2021-06-15,2021,2021-06,Appartement (T3-T4),126200.0,90.0,1402.0,Porte d'Italie,Av Nobel
2021-06-15,2021,2021-06,Appartement (T2-T3),82771.0,55.0,1505.0,La Chapelle,Bd Marechal Joffre
2021-06-15,2021,2021-06,Grande surface / Maison,175000.0,159.0,1101.0,Porte d'Italie,Bd Leon Bourgeois
2021-06-15,2021,2021-06,Appartement (T3-T4),185000.0,76.0,2434.0,La Garde,Bd Louis Picon
2021-06-15,2021,2021-06,Appartement (T3-T4),130000.0,84.0,1548.0,Pont du Las,Che De La Chartreuse
2021-06-15,2021,2021-06,Appartement (T2-T3),90000.0,55.0,1636.0,Saint-Roch,Le Richelieu
2021-06-15,2021,2021-06,Appartement (T3-T4),320000.0,113.0,2832.0,Porte d'Italie,Rue Henri Poincare
2021-06-15,2021,2021-06,Appartement (T2-T3),100000.0,57.0,1754.0,Saint-Antoine,Av Amiral Collet
2021-06-15,2021,2021-06,Appartement (T2-T3),52000.0,35.0,1486.0,Bon Rencontre,Pl Pave D Amour
2021-06-15,2021,2021-06,Appartement (T2-T3),106000.0,48.0,2208.0,Haute-ville,Che De Plaisance
2021-06-15,2021,2021-06,Studio,45000.0,20.0,2250.0,Saint-Roch,Rue Jean Baptiste Pascalis
2021-06-15,2021,2021-06,Appartement (T2-T3),137400.0,56.0,2454.0,La Rode,Rue De Nice
2021-06-14,2021,2021-06,Appartement (T2-T3),234000.0,62.0,3774.0,Beaulieu,Che De La Serinette
2021-06-14,2021,2021-06,Appartement (T3-T4),206060.0,89.0,2315.0,Sect. DT,Rue David
2021-06-14,2021,2021-06,Appartement (T3-T4),193000.0,70.0,2757.0,La Serinette,Rue Denis Litardi
2021-06-14,2021,2021-06,Appartement (T3-T4),265000.0,76.0,3487.0,Saint-Roch,Av Louis Bozzo
2021-06-14,2021,2021-06,Appartement (T2-T3),118580.0,47.0,2523.0,Aguillon,Av Des Iles D Or
2021-06-14,2021,2021-06,Appartement (T3-T4),182200.0,83.0,2195.0,Saint-Roch,Av De La Victoire Du 8 5 1945
2021-06-14,2021,2021-06,Appartement (T2-T3),29000.0,30.0,967.0,La Chapelle,Bd Marechal Joffre
2021-06-14,2021,2021-06,Appartement (T2-T3),120000.0,53.0,2264.0,Sect. DR,Av De Bourgogne
2021-06-14,2021,2021-06,Appartement (T2-T3),58000.0,46.0,1261.0,Bon Rencontre,Rue Garibaldi
2021-06-14,2021,2021-06,Appartement (T2-T3),200000.0,55.0,3636.0,Le Pradet,Che Du Jonquet
2021-06-14,2021,2021-06,Appartement (T3-T4),440000.0,85.0,5176.0,Sainte-Musse,Bd Eugene Pelletan
2021-06-14,2021,2021-06,Appartement (T3-T4),362000.0,102.0,3549.0,Saint-Roch,Rue Hippolyte Mourdeille
2021-06-14,2021,2021-06,Appartement (T3-T4),230000.0,84.0,2738.0,La Chapelle,Rue Rossini
2021-06-14,2021,2021-06,Appartement (T3-T4),140000.0,70.0,2000.0,Valbertrand,Rue Gimelli
2021-06-14,2021,2021-06,Appartement (T2-T3),77000.0,30.0,2567.0,Porte d'Italie,Bd Marechal Joffre
2021-06-14,2021,2021-06,Appartement (T2-T3),144700.0,53.0,2730.0,La Garde,Av Des Routes
2021-06-14,2021,2021-06,Grande surface / Maison,150000.0,180.0,833.0,Pont du Las,Rue Du Docteur Barrois
2021-06-14,2021,2021-06,Appartement (T3-T4),222000.0,115.0,1930.0,Le Mourillon,Av Joseph Gasquet
2021-06-14,2021,2021-06,Grande surface / Maison,415000.0,151.0,2748.0,La Serinette,Rue Massena
2021-06-14,2021,2021-06,Appartement (T3-T4),270000.0,79.0,3418.0,Saint-Roch,Rue Alexandre Borelly
2021-06-14,2021,2021-06,Appartement (T3-T4),285000.0,92.0,3098.0,Sect. DM,Che Jean Pierre Hascoet
2021-06-14,2021,2021-06,Appartement (T2-T3),128000.0,46.0,2783.0,Brunet,Bd Des Allobroges
2021-06-11,2021,2021-06,Appartement (T3-T4),136195.0,67.0,2033.0,Bon Rencontre,Rue Vincent Courdouan
2021-06-11,2021,2021-06,Appartement (T2-T3),172000.0,51.0,3373.0,Cap Brun,Che De La Barre
2021-06-11,2021,2021-06,Appartement (T2-T3),89000.0,31.0,2871.0,La Serinette,Rue Denis Litardi
2021-06-11,2021,2021-06,Appartement (T3-T4),120000.0,65.0,1846.0,Brunet,Rue Amiral Nomy
2021-06-11,2021,2021-06,Appartement (T2-T3),95000.0,54.0,1759.0,Saint-Roch,Rue Reine Jeanne
2021-06-11,2021,2021-06,Appartement (T2-T3),132500.0,45.0,2944.0,La Garde,Bd Philippe Ripert
2021-06-11,2021,2021-06,Appartement (T2-T3),97000.0,59.0,1644.0,Saint-Roch,Rue De La Marne
2021-06-11,2021,2021-06,Studio,51000.0,26.0,1962.0,Haute-ville,Av General Gouraud
2021-06-11,2021,2021-06,Appartement (T3-T4),215000.0,94.0,2287.0,Saint-Antoine,Rue Gimelli
2021-06-11,2021,2021-06,Appartement (T2-T3),87000.0,39.0,2231.0,Valbertrand,Pl Louis Pasteur
2021-06-11,2021,2021-06,Appartement (T3-T4),195000.0,90.0,2167.0,Saint-Roch,Rue De L Orangerie
2021-06-11,2021,2021-06,Appartement (T3-T4),170000.0,88.0,1932.0,Saint-Antoine,Av Du Marechal Foch
2021-06-11,2021,2021-06,Studio,65000.0,27.0,2407.0,Bon Rencontre,Rue Roche
2021-06-11,2021,2021-06,Appartement (T3-T4),228842.5,107.0,2139.0,La Chapelle,Rue George Sand
2021-06-11,2021,2021-06,Appartement (T3-T4),270000.0,90.0,3000.0,Cap Brun,Rue Victor Gelu Prolongee
2021-06-11,2021,2021-06,Appartement (T2-T3),200000.0,42.0,4762.0,Saint-Roch,Mte Du Val Fleuri
2021-06-11,2021,2021-06,Appartement (T3-T4),173960.0,82.0,2121.0,La Chapelle,Av Lenoir Sarraire
2021-06-11,2021,2021-06,Appartement (T2-T3),109000.0,59.0,1847.0,Valbertrand,Av Franklin Roosevelt
2021-06-11,2021,2021-06,Studio,57000.0,19.0,3000.0,Bon Rencontre,Pl Gustave Lambert
2021-06-11,2021,2021-06,Studio,77870.0,29.0,2685.0,Bon Rencontre,Rue De La Fraternite
2021-06-10,2021,2021-06,Appartement (T3-T4),115000.0,70.0,1643.0,La Chapelle,Av Emile Barla
2021-06-10,2021,2021-06,Appartement (T3-T4),199000.0,70.0,2843.0,Saint-Antoine,Av Vauban
2021-06-10,2021,2021-06,Appartement (T3-T4),179420.0,76.0,2361.0,Haute-ville,Av General Gouraud
2021-06-10,2021,2021-06,Appartement (T3-T4),153000.0,83.0,1843.0,Saint-Antoine,Rue Vincent Allegre
2021-06-10,2021,2021-06,Appartement (T3-T4),353000.0,73.0,4836.0,Sect. ES,Rue Des Bonnettes
2021-06-10,2021,2021-06,Appartement (T2-T3),90000.0,61.0,1475.0,Le Mourillon,Rue Lieutenant Thierry
2021-06-10,2021,2021-06,Appartement (T3-T4),190000.0,87.0,2184.0,Saint-Antoine,Rue Peiresc
2021-06-10,2021,2021-06,Studio,58659.0,23.0,2550.0,Porte d'Italie,Bd Leon Bourgeois
2021-06-10,2021,2021-06,Appartement (T2-T3),102000.0,49.0,2082.0,Haute-ville,Rue Marcel Sembat
2021-06-10,2021,2021-06,Appartement (T3-T4),150000.0,70.0,2143.0,Cap Brun,Av Louis Barthou
2021-06-10,2021,2021-06,Appartement (T2-T3),120000.0,63.0,1905.0,Le Mourillon,Av Colonel Picot
2021-06-10,2021,2021-06,Appartement (T2-T3),129500.0,63.0,2056.0,La Garde,Av Des Routes
2021-06-10,2021,2021-06,Appartement (T2-T3),159000.0,53.0,3000.0,Sect. EW,Che Du Fort Rouge
2021-06-10,2021,2021-06,Appartement (T2-T3),55000.0,44.0,1250.0,Bon Rencontre,Rue Laminois
2021-06-10,2021,2021-06,Appartement (T3-T4),182000.0,75.0,2427.0,Saint-Roch,Av Emile Vincent
2021-06-10,2021,2021-06,Appartement (T3-T4),190000.0,75.0,2533.0,Saint-Roch,Av Emile Vincent
2021-06-10,2021,2021-06,Appartement (T2-T3),261850.0,64.0,4091.0,La Serinette,Imp Saint Dominique
2021-06-10,2021,2021-06,Appartement (T2-T3),88000.0,59.0,1492.0,Bon Rencontre,Rue Hoche
2021-06-10,2021,2021-06,Appartement (T2-T3),50000.0,30.0,1667.0,Valbertrand,Rue Truguet
2021-06-10,2021,2021-06,Grande surface / Maison,335000.0,170.0,1971.0,Saint-Roch,Rte Du Faron
2021-06-10,2021,2021-06,Studio,70000.0,25.0,2800.0,La Chapelle,Rue Berthier
2021-06-10,2021,2021-06,Appartement (T3-T4),262000.0,80.0,3275.0,Sainte-Musse,Mte Jules Verne
2021-06-10,2021,2021-06,Appartement (T2-T3),97000.0,63.0,1540.0,Brunet,Rue General Michel Audeoud
2021-06-09,2021,2021-06,Appartement (T3-T4),115000.0,108.0,1065.0,Bon Rencontre,Rue De La Fraternite
2021-06-09,2021,2021-06,Appartement (T2-T3),163000.0,55.0,2964.0,Sainte-Musse,Rue Ernest Renan
2021-06-09,2021,2021-06,Appartement (T3-T4),340000.0,106.0,3208.0,Haute-ville,Rue De La Galissonniere
2021-06-09,2021,2021-06,Studio,77000.0,24.0,3208.0,La Chapelle,Av Marcel Castie
2021-06-09,2021,2021-06,Studio,70000.0,22.0,3182.0,Brunet,Rue Louis Henseling
2021-06-09,2021,2021-06,Appartement (T2-T3),93000.0,57.0,1632.0,Saint-Antoine,Av Marechal Lyautey
2021-06-09,2021,2021-06,Appartement (T3-T4),150500.0,104.0,1447.0,Le Mourillon,Rue De Turenne
2021-06-09,2021,2021-06,Appartement (T3-T4),120000.0,110.0,1091.0,La Garde,Rue Eugene Manuel
2021-06-09,2021,2021-06,Appartement (T2-T3),184000.0,60.0,3067.0,Pont du Las,Av Marceau
2021-06-09,2021,2021-06,Appartement (T2-T3),126000.0,58.0,2172.0,Saint-Antoine,Bd Pierre Toesca
2021-06-08,2021,2021-06,Studio,89500.0,28.0,3196.0,Sainte-Musse,Rue Auffan
2021-06-08,2021,2021-06,Appartement (T2-T3),77000.0,44.0,1750.0,Bon Rencontre,Av De La Republique
2021-06-08,2021,2021-06,Appartement (T2-T3),125000.0,55.0,2273.0,La Garde,Primeroses
2021-06-08,2021,2021-06,Appartement (T2-T3),200000.0,50.0,4000.0,Aguillon,Rue Du Haras
2021-06-08,2021,2021-06,Appartement (T3-T4),139600.0,65.0,2148.0,Saint-Roch,Bd Barthelemy
2021-06-08,2021,2021-06,Appartement (T2-T3),98795.0,31.0,3187.0,Sect. DR,Rue Mademoiselle Strassel
2021-06-08,2021,2021-06,Studio,59000.0,22.0,2682.0,Porte d'Italie,Bd Marechal Joffre
2021-06-08,2021,2021-06,Grande surface / Maison,285000.0,134.0,2127.0,Haute-ville,Rue Sainte Elisabeth
2021-06-08,2021,2021-06,Appartement (T2-T3),88000.0,47.0,1872.0,Porte d'Italie,Bd Leon Bourgeois
2021-06-08,2021,2021-06,Appartement (T2-T3),90000.0,53.0,1698.0,La Serinette,All Du Docteur Laures
2021-06-08,2021,2021-06,Appartement (T3-T4),220000.0,113.0,1947.0,Porte d'Italie,Rue Henri Poincare
2021-06-07,2021,2021-06,Appartement (T3-T4),225000.0,70.0,3214.0,Beaulieu,Che Des Moineaux
2021-06-07,2021,2021-06,Appartement (T2-T3),129000.0,60.0,2150.0,Porte d'Italie,Av D Orient
2021-06-07,2021,2021-06,Appartement (T3-T4),241300.0,76.0,3175.0,La Garde,Bd De La Convention
2021-06-07,2021,2021-06,Appartement (T3-T4),138000.0,70.0,1971.0,La Garde,Cite Las Plaisance
2021-06-07,2021,2021-06,Studio,81000.0,26.0,3115.0,Porte d'Italie,Rue Henri Poincare
2021-06-07,2021,2021-06,Appartement (T3-T4),290000.0,80.0,3625.0,Haute-ville,Rue Etienne Dolet
2021-06-07,2021,2021-06,Appartement (T3-T4),151200.0,66.0,2291.0,Sect. DR,Rue David
2021-06-07,2021,2021-06,Grande surface / Maison,546000.0,128.0,4266.0,Sect. DR,Rue Mademoiselle Strassel
2021-06-07,2021,2021-06,Appartement (T3-T4),131000.0,83.0,1578.0,La Chapelle,Rue George Sand
2021-06-07,2021,2021-06,Appartement (T3-T4),310000.0,93.0,3333.0,Sect. DV,Res Agora Terrasses
2021-06-07,2021,2021-06,Appartement (T2-T3),135000.0,56.0,2411.0,Brunet,Rue Mireille
2021-06-07,2021,2021-06,Appartement (T3-T4),95000.0,66.0,1439.0,Porte d'Italie,Rue De Suez
2021-06-07,2021,2021-06,Appartement (T2-T3),114000.0,59.0,1932.0,Saint-Antoine,Rue Mirabeau
2021-06-07,2021,2021-06,Appartement (T2-T3),116000.0,45.0,2578.0,Sainte-Musse,Rue Paul Louis Courier
2021-06-07,2021,2021-06,Appartement (T3-T4),174080.0,73.0,2385.0,Le Mourillon,Av Joseph Gasquet
2021-06-07,2021,2021-06,Appartement (T2-T3),159000.0,59.0,2695.0,La Garde,Rue Octave Teissier
2021-06-04,2021,2021-06,Grande surface / Maison,475000.0,120.0,3958.0,Saint-Roch,Bd Docteur Felix Escudier
2021-06-04,2021,2021-06,Studio,52000.0,22.0,2364.0,Saint-Roch,Rue Jean Baptiste Pascalis
2021-06-04,2021,2021-06,Appartement (T2-T3),173000.0,49.0,3531.0,Le Pradet,Che Du Jonquet
2021-06-04,2021,2021-06,Appartement (T2-T3),77000.0,39.0,1974.0,La Chapelle,Av Philippe Lebon
2021-06-04,2021,2021-06,Appartement (T3-T4),162870.0,71.0,2294.0,La Chapelle,Av Philippe Lebon
2021-06-04,2021,2021-06,Appartement (T3-T4),132000.0,75.0,1760.0,Porte d'Italie,Av Senequier
2021-06-04,2021,2021-06,Studio,41000.0,19.0,2158.0,Bon Rencontre,Rue Augustin Daumas
2021-06-04,2021,2021-06,Appartement (T3-T4),291450.0,110.0,2650.0,Sect. DT,Rue David
2021-06-04,2021,2021-06,Appartement (T3-T4),150000.0,88.0,1705.0,Saint-Antoine,Av Du Marechal Foch
2021-06-04,2021,2021-06,Studio,40000.0,13.0,3077.0,Porte d'Italie,Rue Du Bourget
2021-06-04,2021,2021-06,Appartement (T2-T3),110000.0,54.0,2037.0,Bon Rencontre,Pl Cathedrale
2021-06-04,2021,2021-06,Appartement (T2-T3),82000.0,45.0,1822.0,Le Mourillon,Rue Pierre Bories
2021-06-04,2021,2021-06,Appartement (T2-T3),83000.0,54.0,1537.0,Saint-Roch,Rue Lieutenant Col Bernard
2021-06-04,2021,2021-06,Appartement (T2-T3),112000.0,39.0,2872.0,Pont du Las,Rue Boursset
2021-06-03,2021,2021-06,Appartement (T3-T4),95000.0,66.0,1439.0,Le Mourillon,Imp Bruno
2021-06-03,2021,2021-06,Appartement (T3-T4),233060.0,73.0,3193.0,Saint-Roch,Rue Chevalier D Assas
2021-06-03,2021,2021-06,Appartement (T2-T3),140000.0,57.0,2456.0,La Chapelle,Rue Lamartine
2021-06-03,2021,2021-06,Appartement (T2-T3),176966.0,62.0,2854.0,Sect. DR,Rue David
2021-06-03,2021,2021-06,Appartement (T2-T3),69000.0,33.0,2091.0,Bon Rencontre,Rue Du Noyer
2021-06-03,2021,2021-06,Appartement (T2-T3),228000.0,50.0,4560.0,Sainte-Musse,Rue Josephine
